Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day
0.088515006,-0.109197274,-0.15667306,-0.10221507,0.7055234,0.32290435,0.23872308,-0.33766901,-0.10645899,0.65050393,-0.11179723,-0.10745404,-0.0024046141,-0.08197625,0.10967578,93
0.0057480833,-0.030536568,-0.03503052,-0.072295286,0.6708103,0.3080312,0.24032457,-0.42527112,-0.19216889,0.6864131,-0.06694592,-0.15448566,-0.012656716,-0.04320949,0.121272944,94
-0.027896274,-0.07708481,-0.13597955,-0.10836402,0.6631798,0.34367692,0.16732234,-0.28137723,-0.17823564,0.6350052,0.0290567,-0.14230134,0.13184918,-0.0849464,0.06609517,95
0.010522024,-0.10062319,-0.19479936,-0.06380874,0.63671887,0.43037874,0.15028039,-0.43988568,-0.07314336,0.47449514,0.33463228,-0.069705136,0.08032945,-0.10684574,-0.068545654,96
0.0015353429,-0.04178331,-0.06732835,-0.07894751,0.6736302,0.29461694,0.16245097,-0.44661194,-0.21145448,0.4127676,0.1501758,-0.052994877,0.17097823,-0.10966459,0.14263001,97
-0.050288074,-0.008045563,0.010534588,-0.032272495,0.6674214,0.35539368,0.16545525,-0.5155165,-0.24234137,0.419077,0.18526945,-0.16660097,0.18390267,-0.116620265,0.14463119,98
-0.059586093,-0.0045236745,0.014931176,0.017520154,0.54979604,0.4597345,0.15745398,-0.46754965,-0.26390508,0.3830666,0.1659479,-0.11215101,0.20337202,-0.11118032,0.067073464,99
0.046445657,0.089700006,0.103084,0.08257304,0.6811109,0.4609266,0.26940477,-0.75476015,-0.13986304,0.14014243,-0.07095578,-0.4269049,0.27964127,0.1710639,0.06839129,100
0.09233842,0.077700116,0.11830667,-0.12639076,0.6430888,0.5703177,0.12629959,-0.435948,-0.39923802,0.13043368,-0.09706321,-0.31960374,0.2619183,0.3319736,0.025866881,101
0.018697934,0.014664922,0.06991922,-0.11789701,0.54556125,0.6070953,0.12679216,-0.4304667,-0.337011,0.19203039,0.24075925,-0.35140657,0.30485415,0.20748796,-0.09108122,102
0.022603383,-0.023571106,0.017099736,-0.12719779,0.5100907,0.6670572,0.08236923,-0.34483102,-0.27685323,0.17504804,0.27902046,-0.35241815,0.2900983,0.18895476,-0.10747051,103
0.011702507,-0.03548356,-0.014859291,-0.15115988,0.5225352,0.6745575,0.06508322,-0.2894854,-0.19639486,0.16651697,0.27531782,-0.31852043,0.28096065,0.11279199,-0.103562474,104
-0.00191753,-0.040012345,-0.016654652,-0.12612714,0.45557052,0.68301564,0.04724929,-0.24078059,-0.19945285,0.16170773,0.27023053,-0.289451,0.29815295,0.10807986,-0.109610416,105
0.017737828,-0.05332592,-0.0711409,-0.14889851,0.46816936,0.6234121,0.026516095,-0.19927664,-0.20618773,0.13448846,0.30638933,-0.30579597,0.3091842,0.1961213,-0.097393,106
0.04689115,-0.07976601,-0.06280109,-0.13093264,0.3885591,0.643685,0.00070211594,-0.16838205,-0.11328005,0.13716759,0.3569275,-0.29743975,0.28127587,0.22829457,-0.23090129,107
0.19422477,-0.087339185,0.12365939,-0.2415773,0.28918618,0.85790986,0.12638958,-0.27432156,-0.19818358,0.27481034,-0.041823596,-0.3092419,0.25815895,0.21294622,-0.18479823,108
0.12999956,-0.0916759,0.09041561,-0.20150049,0.23332597,0.8162663,0.0846158,-0.17155601,-0.14824146,0.25288475,0.0032698673,-0.2554105,0.24610542,0.21432662,-0.20282552,109
0.12824526,-0.07139293,0.06542785,-0.17113544,0.23185782,0.8158438,0.05060292,-0.12598279,-0.19827756,0.22841054,0.012858259,-0.2674091,0.22814333,0.25079912,-0.17799108,110
0.09517019,-0.07798417,0.057826526,-0.14293836,0.21127726,0.7413735,0.045662314,-0.09997523,-0.266703,0.2655533,0.028382825,-0.24378175,0.25308436,0.21345238,-0.08040014,111
0.17389461,0.01966902,-0.20947058,-0.25969815,0.5753585,0.25616452,0.14839149,-0.12945879,-0.20875594,0.5039542,-0.21891141,-0.106182635,0.07910931,0.15206563,0.22387019,112
0.07472936,0.26120523,0.20720917,0.21611322,0.6151833,-0.0629057,0.21897003,-0.012097617,-0.43605286,0.7566329,-0.5501825,-0.19467074,-0.47304195,-0.12138952,0.5002977,113
-0.46839112,0.10778615,0.13853972,-0.20852508,0.70759463,0.17966294,0.31108132,0.28483975,-0.3628185,0.85107684,-0.17975563,-0.37149546,-0.035398204,-0.5725522,0.61835486,114
-0.27177155,-0.004023023,0.44716063,-0.15376751,0.6550537,-0.30145162,0.23199823,0.45657957,-0.37960774,0.72964376,-0.47418302,-0.15714955,-0.3576884,-0.029186284,0.6083929,115
-0.42967585,0.07806386,0.7063466,0.062010948,0.8361447,-0.0352638,0.7427431,-0.15821597,-0.1387965,0.66135913,-0.41286913,0.07262673,-1.1107093,-0.41482508,0.5410605,116
-0.43225452,0.019946348,0.94259256,0.01936038,0.9104239,-0.30958518,0.32792243,0.20467713,-0.30797935,0.07731351,-0.41683662,0.11417507,-0.84708047,-0.30196947,0.9992943,117
-0.51179063,0.026330149,0.82139724,-0.033971388,0.88020885,-0.25156948,0.25568238,0.36281815,-0.32786986,0.072716855,-0.5264894,0.06335579,-0.5068861,-0.22441925,0.9004867,118
-0.471435,0.06343802,0.68565977,-0.0631603,0.7768408,-0.1842638,0.3135119,0.06574966,-0.25322816,-0.18185534,-0.2583201,0.039335787,-0.07695218,-0.40434018,0.94901913,119
-0.50662404,0.10035377,0.43006867,-0.10509881,0.54406196,-0.10766504,0.3459134,0.012080918,-0.21530567,-0.17149015,-0.401456,0.010063892,0.57274145,-0.32934138,0.821697,120
-0.5316718,0.1454584,0.64185184,-0.32036883,0.91423476,0.069828525,0.52696234,0.0042112423,-0.2635525,0.036338016,-0.7084063,-0.34480178,0.18782485,-0.05629882,0.69839007,121
-0.21886939,0.14691515,0.7516505,-0.035979234,0.82635295,0.035740025,0.971136,-0.6117061,-0.100084044,0.12670267,-0.29158822,-0.16998191,-0.6825343,-0.06226934,0.31451523,122
-0.19648981,0.13475737,0.7630686,0.058419585,0.88469464,0.020501334,0.900061,-0.74013746,-0.089681536,0.116416015,-0.2739205,-0.11410664,-0.6920902,-0.07677486,0.3052825,123
-0.30539694,0.12999374,0.8586745,-0.08157419,0.76946265,0.07363272,1.2287546,-0.8947227,-0.080776535,0.12646863,-0.26501474,-0.081193686,-0.5415371,-0.15803054,0.22125958,124
-0.12808844,0.05885829,0.6403957,0.13451746,0.7220911,-0.043162726,1.3247229,-0.7319204,-0.08069352,0.13817547,-0.02868809,0.06110772,-1.0562346,0.28499252,-0.29607335,125
-0.12014162,0.1142097,0.16556588,-0.12882358,-0.03892183,-0.004241349,2.3115716,-1.2963083,-0.022251131,0.21251512,-0.10646485,0.03681324,-0.11672904,0.13790444,-0.14469837,126
-0.1519872,0.10815707,-0.13802706,0.20309253,-0.2733916,-0.039061032,1.9089375,-1.3601356,0.01221245,0.022755446,-0.093190946,0.048677444,0.7243914,0.19773383,-0.17016426,127
-0.17114238,0.12157897,-0.26166654,0.13950774,-0.30470577,-0.041886874,1.896048,-1.4292212,0.010664609,0.028965764,-0.12406094,0.040336024,1.0370845,0.24477863,-0.1862804,128
-0.23197874,0.089482225,-0.18093674,-0.18492241,0.009706223,0.052476246,1.6900033,-0.9170849,0.03666115,0.06391309,-0.06625571,-0.009143597,0.7013093,0.08534923,-0.13857865,129
-0.24231768,0.10064947,-0.40626445,-0.14721477,-0.10331712,-0.00506322,1.5431703,-0.9606291,0.012160488,0.057192773,-0.11066827,-0.0053605353,1.2340727,0.22420722,-0.19061781,130
